MIN;AVG;MAX
8;59;95
44;63;106
43;64;102
41;64;101
43;64;97
40;65;98
16;57;94
26;61;89
37;64;85
33;63;93
25;62;99
22;60;89
25;62;97
4;56;92
37;60;89
32;58;81
20;59;83
35;60;87
9;59;98
25;52;73
20;56;89
23;59;91
25;52;89
29;55;83
41;50;64
26;50;85
26;61;95
24;58;95
25;50;86
18;50;67
33;49;66
22;54;83
3;40;73
10;51;70
24;48;74
