MIN;AVG;MAX
15;82;192
37;80;157
39;96;201
21;81;195
26;65;147
27;82;203
27;89;196
23;66;182
29;70;192
27;63;183
30;68;188
29;80;191
26;78;89
27;71;194
30;70;185
38;86;180
37;80;176
35;95;199
26;66;176
25;55;113
24;62;177
26;69;193
27;68;186
27;59;176
27;60;177
27;83;198
38;89;217
38;92;202
