MIN;AVG;MAX
8;61;99
45;64;105
44;65;103
43;64;103
3;61;101
20;61;96
41;65;96
45;64;104
46;64;109
36;64;92
41;65;92
44;65;96
38;63;102
36;63;96
39;61;99
