MIN;AVG;MAX
4;21;50
15;20;27
20;26;30
23;27;32
23;26;29
14;26;30
10;23;29
20;26;32
21;26;31
21;30;34
18;26;31
19;25;31
18;23;27
3;21;26
17;22;27
14;29;37
18;28;36
16;23;36
16;24;30
17;26;36
18;38;54
30;56;88
45;72;89
43;70;86
34;74;91
42;72;87
16;63;94
50;78;95
60;78;90
24;71;91
40;70;89
40;73;90
38;74;88
44;73;89
37;68;82
43;68;82
41;71;93
42;71;91
42;66;85
