MIN;AVG;MAX
16;72;103
42;85;110
16;79;108
30;85;108
30;87;110
29;85;109
31;87;112
33;86;108
34;87;109
31;85;108
13;70;103
30;79;96
36;78;99
10;56;83
42;69;82
51;69;81
54;72;83
52;72;91
39;75;97
35;72;100
38;78;99
41;76;99
38;58;103
38;69;102
36;83;103
38;81;101
36;67;102
38;81;102
33;79;102
37;78;94
36;77;97
30;76;97
40;66;81
9;64;83
24;67;87
51;68;80
49;65;77
54;68;77
45;67;77
55;72;82
52;68;81
29;77;97
29;78;95
